,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
4,-0.012045413,1990,كاتبة,كاتب,-0.25990552,0.27195093,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
5,-0.0030471087,1990,فنانة,فنان,-0.28286523,0.28591233,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
6,0.002221495,1990,عاملة,عامل,-0.2254448,0.2232233,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
7,0.006526977,1990,خادمة,خادم,-0.21642935,0.20990238,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
8,0.033761874,1990,مهندسة,مهندس,-0.17615207,0.14239019,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
9,0.036584124,1990,رسامة,رسام,-0.20888999,0.17230587,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
10,0.044819787,1990,مديرة,مدير,-0.23048997,0.18567018,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
11,0.054328203,1990,مصورة,مصور,-0.21386681,0.15953861,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
12,0.056919456,1990,الدكتورة,الدكتور,-0.14995866,0.0930392,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)"
13,0.06218019,1990,الجندية,الجندي,-0.33520442,0.27302423,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
14,0.06718672,1990,وزيرة,وزير,-0.17301874,0.10583202,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)"
15,0.08014241,1990,سفيرة,سفير,-0.08036009,0.00021768082,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
16,0.08351755,1990,شاعرة,شاعر,-0.29161912,0.20810157,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
17,0.0903668,1990,باحثة,باحث,-0.16348201,0.07311521,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
18,0.10305515,1990,موظفة,موظف,-0.307855,0.20479986,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)"
19,0.109332934,1990,ممثلة,ممثل,-0.25049683,0.1411639,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
20,0.1274119,1990,حارسة,حارس,-0.23370531,-0.10629341,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)"
21,0.18746373,1990,المحامية,المحامي,-0.26021028,0.07274654,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.6064590542099195, 0.789773164167628, 0.8802768166089966, 1.0)"
22,0.20563287,1990,طبيبة,طبيب,-0.33295918,0.12732631,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)"
23,0.24729776,1990,نائبة,نائب,-0.27510607,-0.027808303,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)"
0,-0.26162463,1991,سفيرة,سفير,0.014061764,-0.2756864,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.8853517877739331, 0.48258362168396757, 0.38346789696270656, 1.0)"
1,-0.15088063,1991,مصورة,مصور,0.023989905,-0.17487054,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
2,-0.138839,1991,سكرتيرة,سكرتير,0.006854687,-0.14569369,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9783160322952711, 0.7757785467128027, 0.6742791234140715, 1.0)"
3,-0.12533359,1991,عازفة,عازف,0.013863385,-0.13919698,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
4,-0.081554145,1991,مغنية,مغني,0.053048197,0.13460234,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
5,-0.07864833,1991,مديرة,مدير,0.16774708,-0.24639541,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
6,-0.026752867,1991,الأديبة,الأديب,0.0745126,-0.10126547,الأديبة-الأديب,ﺐﻳﺩﻷﺍ-ﺔﺒﻳﺩﻷﺍ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
7,-0.02148208,1991,عاملة,عامل,0.22352304,-0.24500512,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
8,-0.013600893,1991,مهندسة,مهندس,0.07319154,-0.08679243,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
9,-0.012070507,1991,وزيرة,وزير,0.14735857,-0.15942907,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
10,-0.009819776,1991,الدكتورة,الدكتور,0.1105678,-0.12038758,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
11,-0.0069459938,1991,بائعة,بائع,-0.017782826,-0.02472882,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
12,-0.0062944964,1991,خادمة,خادم,-0.07964195,-0.08593645,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
13,-0.0012789369,1991,موظفة,موظف,0.18025285,-0.18153179,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
14,0.003260076,1991,راقصة,راقص,0.1301983,-0.12693822,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
15,0.025442958,1991,رسامة,رسام,0.11208989,-0.08664693,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
16,0.03330785,1991,حارسة,حارس,0.1810454,0.14773755,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
17,0.042840615,1991,ممثلة,ممثل,0.166523,-0.12368238,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
18,0.09060305,1991,الجندية,الجندي,0.29871386,-0.20811081,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
19,0.09321084,1991,طبيبة,طبيب,0.18747844,-0.0942676,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
20,0.11089139,1991,كاتبة,كاتب,0.32839334,-0.21750195,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.7905420991926184, 0.8832756632064592, 0.9328719723183392, 1.0)"
21,0.11785258,1991,فنانة,فنان,0.24501513,-0.12716255,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
22,0.1191663,1991,محامية,محامي,0.20973264,0.09056634,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
23,0.13398062,1991,باحثة,باحث,0.13517554,0.0011949185,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)"
24,0.14405532,1991,نائبة,نائب,0.19615652,0.052101195,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)"
25,0.2497906,1991,شاعرة,شاعر,0.2723583,0.022567706,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)"
0,-0.21295075,1992,سفيرة,سفير,-0.031352818,0.24430357,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.940715109573241, 0.6099192618223759, 0.4812764321414839, 1.0)"
1,-0.1529704,1992,صحفية,صحفي,-0.034418464,0.18738887,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9727797001153403, 0.7425605536332179, 0.631833910034602, 1.0)"
2,-0.13654375,1992,راقصة,راقص,-0.084094144,0.22063789,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
3,-0.12786433,1992,عاملة,عامل,-0.14442214,0.27228647,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
4,-0.091195084,1992,مغنية,مغني,0.06587561,0.1570707,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
5,-0.083705604,1992,فنانة,فنان,-0.22169882,0.30540442,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
6,-0.04528123,1992,شاعرة,شاعر,-0.34758455,0.39286578,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
7,-0.043017015,1992,وزيرة,وزير,-0.1672148,0.21023181,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
8,-0.021858245,1992,سكرتيرة,سكرتير,-0.0683818,0.09024005,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
9,-0.017861694,1992,مصورة,مصور,-0.25195965,0.26982135,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
10,0.006465409,1992,خادمة,خادم,-0.066671,0.06020559,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
11,0.016442552,1992,الصيدلانية,الصيدلي,-0.25963446,0.24319191,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
12,0.023055762,1992,ممثلة,ممثل,-0.23636374,0.21330798,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
13,0.036407612,1992,بائعة,بائع,-0.104467444,0.06805983,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
14,0.043933123,1992,الدكتورة,الدكتور,-0.18632093,0.1423878,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
15,0.06016445,1992,الجندية,الجندي,-0.31820998,0.25804552,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
16,0.08552343,1992,الرسامة,الرسام,-0.30007702,0.2145536,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
17,0.095373526,1992,محامية,محامي,-0.22816506,0.13279153,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
18,0.11128348,1992,باحثة,باحث,-0.24756883,0.13628535,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.7905420991926184, 0.8832756632064592, 0.9328719723183392, 1.0)"
19,0.11556783,1992,كاتبة,كاتب,-0.27519506,0.15962723,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
20,0.12624794,1992,مهندسة,مهندس,-0.2034114,0.077163465,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.7517877739331029, 0.8635909265667053, 0.9217993079584775, 1.0)"
21,0.15460679,1992,موظفة,موظف,-0.28225332,0.12764654,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
22,0.17138928,1992,حارسة,حارس,-0.2693929,0.09800362,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)"
23,0.17796741,1992,نائبة,نائب,-0.28198427,0.104016855,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)"
24,0.23648506,1992,طبيبة,طبيب,-0.40250927,0.16602421,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)"
25,0.25052094,1992,مديرة,مدير,-0.30106974,0.050548792,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.4085351787773935, 0.6687427912341408, 0.8145328719723184, 1.0)"
0,-0.30600291,1993,راقصة,راقص,-0.033057526,-0.33906043,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8281430219146482, 0.35432525951557087, 0.2915032679738562, 1.0)"
1,-0.27543846,1993,المغنية,المغني,-0.03262917,-0.30806762,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.8668973471741638, 0.44013840830449813, 0.35086505190311407, 1.0)"
2,-0.11467938,1993,مصورة,مصور,0.16340907,-0.27808845,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
3,-0.0985207,1993,بائعة,بائع,-0.00068521313,-0.09920592,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
4,-0.08341454,1993,عاملة,عامل,0.20938031,-0.29279485,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
5,-0.08200948,1993,سفيرة,سفير,0.1182708,-0.20028028,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
6,-0.049450666,1993,فنانة,فنان,0.2126024,-0.26205307,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
7,0.013898343,1993,خادمة,خادم,0.084403925,-0.07050558,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
8,0.018258631,1993,باحثة,باحث,0.19249584,-0.1742372,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
9,0.047519684,1993,مهندسة,مهندس,0.16888973,-0.12137005,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
10,0.05402068,1993,جندية,جندي,0.10727903,-0.053258352,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
11,0.06356549,1993,وزيرة,وزير,0.12593222,-0.062366728,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
12,0.08656144,1993,شاعرة,شاعر,0.29192302,-0.20536157,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)"
13,0.097522706,1993,طبيبة,طبيب,0.2947613,-0.1972386,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
14,0.103062555,1993,الدكتورة,الدكتور,0.21833426,-0.1152717,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)"
15,0.10556353,1993,حارسة,حارس,0.17170198,-0.066138454,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
16,0.12212923,1993,رسامة,رسام,0.12795457,0.005825337,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
17,0.12977657,1993,عازفة,عازف,0.2873537,-0.15757713,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)"
18,0.14078988,1993,سكرتيرة,سكرتير,0.14547849,0.004688601,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)"
19,0.14408317,1993,الصيدلانية,الصيدلي,0.2657674,-0.12168422,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)"
20,0.21091257,1993,نائبة,نائب,0.25058183,0.03966926,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.5421760861207231, 0.7533256439830837, 0.8602076124567475, 1.0)"
21,0.21369103,1993,ممثلة,ممثل,0.32107344,-0.10738242,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.530026912725875, 0.7456362937331797, 0.8560553633217994, 1.0)"
22,0.23177394,1993,محامية,محامي,0.26735628,-0.035582326,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.4692810457516342, 0.7071895424836603, 0.8352941176470589, 1.0)"
23,0.23565587,1993,كاتبة,كاتب,0.36118326,-0.12552738,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)"
24,0.2585744,1993,مديرة,مدير,0.3029916,0.0444172,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)"
25,0.3504379,1993,موظفة,موظف,0.36947268,-0.019034775,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.1947712418300654, 0.4865051903114187, 0.718723567858516, 1.0)"
0,-0.24436311,1994,راقصة,راقص,-0.02957226,0.27393538,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9038062283737024, 0.5250288350634371, 0.41607074202229904, 1.0)"
1,-0.22824737,1994,ممرضة,ممرض,0.051835835,0.2800832,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9222606689734717, 0.5674740484429065, 0.4486735870818915, 1.0)"
2,-0.13234505,1994,المغنية,المغني,-0.018582862,0.15092792,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
3,-0.12600985,1994,مصورة,مصور,-0.15089753,0.27690738,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
4,-0.123748004,1994,الصحفية,الصحفي,-0.050833557,0.17458156,الصحفية-الصحفي,ﻲﻔﺤﺼﻟﺍ-ﺔﻴﻔﺤﺼﻟﺍ,"(0.9838523644752019, 0.8089965397923875, 0.7167243367935409, 1.0)"
5,-0.08979784,1994,خادمة,خادم,-0.056326315,0.14612415,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
6,-0.08655068,1994,مهندسة,مهندس,-0.072819725,0.15937041,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
7,-0.080825165,1994,رسامة,رسام,-0.08656362,0.16738878,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
8,-0.0435716,1994,سفيرة,سفير,-0.1221604,0.165732,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
9,-0.03162755,1994,عاملة,عامل,-0.23936804,0.2709956,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
10,-0.029186964,1994,وزيرة,وزير,-0.16937116,0.19855812,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
11,-0.024429185,1994,بائعة,بائع,-0.02894217,0.053371355,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
12,-0.018948868,1994,الدكتورة,الدكتور,-0.1848796,0.20382847,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
13,-0.0050162375,1994,سكرتيرة,سكرتير,-0.121567056,0.1265833,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
14,0.0046058893,1994,فنانة,فنان,-0.3254134,0.32080752,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
15,0.0047336817,1994,الصيدلانية,الصيدلي,-0.093624994,0.08889131,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
16,0.0109971315,1994,محامية,محامي,-0.14279106,0.13179393,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
17,0.037142932,1994,ممثلة,ممثل,-0.23980984,0.20266691,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
18,0.04199481,1994,مديرة,مدير,-0.20844892,0.1664541,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
19,0.05669312,1994,عازفة,عازف,-0.21781707,0.16112395,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)"
